SMILES,HOMO,LUMO,Gap
[H][C]([H])([O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C](=[O])[C]#[N],-0.28389984465963497,-0.08649995221031646,0.19739990121103526
[H][C]#[C][C](=[O])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.2556998562689966,-0.05849996752787213,0.19729989497607986
[H][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C](=[O])[C]#[N],-0.26919985686316716,-0.08799994935576318,0.18109990127244857
[H][C]([H])(/[N]=[C](\[O-])[C]#[N])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[H],-0.17079990743908222,-0.03739997935237102,0.13339992370585282
[H][C]#[C][C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2556998562689966,-0.0568999685283284,0.1987999008832433
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[C]#[N],-0.2656998664443638,-0.08639995473707782,0.17929989418385245
[H]/[N]=[C](\[C]#[N])[N]([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.24869985790795632,-0.037499981206468046,0.211199885463205
[H][C]#[C][C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.25559986755747466,-0.021799988011605122,0.2337998751650112
[H][C]#[C]/[C](=[N]\[H])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.25639984734338384,-0.02549998651946093,0.2307998808741178
[H]/[N]=[C](\[C]#[N])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2674998735329599,-0.052099971529697225,0.2152998782448738
[H][C]#[C][C](=[O])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.263499869462813,-0.039599980714780124,0.2238998887480329
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][C](=[O])[C]#[N],-0.2749998680219102,-0.06729996421579179,0.20769989504440164
[H][C]#[C][C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.2640998543022449,-0.05579997003755303,0.2082998798838335
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[C]#[N],-0.2743998481356113,-0.08519995001134704,0.18919989812426424
[H]/[N]=[C](\[C]#[N])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.25109986735941786,-0.039599980714780124,0.21149988664463773
[H][C]#[C][C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.25749986335759273,-0.024199986510920708,0.2332998790371012
[H][C]#[C]/[C](=[N]\[H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.26479988042349917,-0.02669998467390413,0.23809988041659075
[H]/[N]=[C](\[C]#[N])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.27779984984289274,-0.053599968675143925,0.2241998724060321
[H][C]#[C][C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.2740998644776121,-0.04089997853289116,0.23319987280214582
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C](=[O])[C]#[N],-0.28389984465963497,-0.06889995883447714,0.21499989458687457
[H][C]#[C][C](=[O])[C]([H])([H])[N]([H])[C]([H])([H])[C]([H])([H])[O][H],-0.21929988231502065,-0.07199995936032592,0.14729993171641145
[H][O][C]([H])([H])[C]([H])([H])[N]([H])[C]([H])([H])[C](=[O])[C]#[N],-0.24769988317556982,-0.0831999567379904,0.16449991767586272
[H][C]#[C][C](=[O])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][H],-0.24739986447070364,-0.07399996139539937,0.17339991183702103
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C](=[O])[C]#[N],-0.2635998581743349,-0.10229994725927641,0.16129991091505852
[H][C](=[O])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24989986263368708,-0.0932999468631627,0.15649990953556897
[H]/[N]=[C](\[C]([H])=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2357998772000846,-0.06629996319825507,0.16949989647839606
[H][C](=[O])[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24779985436365823,-0.0706999615422149,0.1770999147257352
[H]/[N]=[C](/[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])=[O],-0.2681998646073472,-0.07439996005007071,0.19379990455727647
[H][C](=[O])[C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2637998531208122,-0.08309995926475171,0.18079991761444938
[H][C](=[O])[C](=[O])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.25319985810601314,-0.09709994722511553,0.15619992587756978
[H][C](=[O])[C](=[O])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.2542998565967885,-0.09689995227863824,0.15739991307986703
[H][C](=[O])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.25319985810601314,-0.09589995126110151,0.15729990684491166
[H]/[N]=[C](\[C]([H])=[O])[N]([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.23499987989074198,-0.06469996419871135,0.17029991131117223
[H][C](=[O])[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2484998804849125,-0.07269996357728833,0.17579990376504906
[H]/[N]=[C](/[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])=[O],-0.263499869462813,-0.07439996005007071,0.18919989812426424
[H][C](=[O])[C](=[O])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.26329985699290226,-0.08289995555655769,0.1803999101980613
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[C]([H])=[O],-0.2513998685408505,-0.09459994906213211,0.15679992824043515
[H]/[N]=[C](\[C]([H])=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.23779987923515805,-0.06739996606988881,0.17039990002269412
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C](=[O])[C]([H])=[O],-0.2492998777942552,-0.07179996441384864,0.17749990461868978
[H]/[N]=[C](/[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H])[C]([H])=[O],-0.2697998592260325,-0.07579995972227876,0.1940999057387092
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C](=[O])[C]([H])=[O],-0.26589984386740756,-0.08429995522876574,0.18159991492379204
[H][O][C]([H])([H])[C]([H])([H])[N]([H])[C]([H])([H])[C](=[O])[C]([H])=[O],-0.22239988284086945,-0.10799994342134728,0.11449993689276082
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C](=[O])[C]([H])=[O],-0.2534998768108793,-0.11169993754834473,0.14179993050081788
[H]/[N]=[C](\[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H])[C]([H])([H])[C]([H])([H])[H],-0.2627998783884257,0.03379998050818306,0.29659984794446287
[H]/[N]=[C](\[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[H],-0.25019986381511977,0.040099981223548485,0.29019983442285446
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.24169985954691603,-0.006599996420725156,0.23499987989074198
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.24339986040055678,-0.007799995670382949,0.23559986473017383
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.2388998777259334,-0.03569998287958866,0.20319989484634476
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.24189987201682683,0.036699979516266995,0.27869985338719083
[H][N]([C](=[O])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.24009986492823068,0.03829997851581072,0.27839985220575814
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.26629985128379563,0.01999998968472573,0.2863998428226184
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.25979984905066533,0.021299987502836765,0.28109986283865235
[H][C]([H])([H])[C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2398998699817534,-0.005199997296124396,0.23469987870930925
[H][O][C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24139987588891684,-0.006599996420725156,0.23469987870930925
[H][N]([C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[H],-0.24089986223757337,0.03839998036990774,0.2792998557500562
[H][C]([H])([H])[O][C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2669998423581829,0.019799990357390062,0.28669986152748456
[H][N]([C](=[O])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2398998699817534,0.038199976661713694,0.27819985725928087
[H][O][C]([H])([H])[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24019987116318608,0.026399985682900626,0.2666998587001837
[H][N]([C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[H],-0.23539988730713002,0.06719996236169476,0.30259983652624967
[H][N]([C](=[O])[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24629986597992828,0.06439996739813703,0.3106998333780653
[H]/[N]=[C](/[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[O][H],-0.25679985475977196,0.040099981223548485,0.29679982536750665
[H]/[N]=[C](\[O][C]([H])([H])[H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2546998640131766,0.062399965363063595,0.3170998118528067
[H][C]([H])([H])[C]([H])([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2640998543022449,0.021999987338940794,0.2860998416411857
[H][N]([H])[C]([H])([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24419987523333295,0.018099991694178506,0.26229988226051576
[H][O][C]([H])([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.267899845902481,0.00679999629566812,0.27469984931704394
[H][N]([C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[H],-0.24729987575918175,0.06859996203390284,0.31589984217394296
[H][N]([C]([H])([H])[C](=[O])[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2236998762781221,0.015299992349762393,0.23899986643745533
[H]/[N]=[C](\[O][C]([H])([H])[H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.24959986145225438,0.022699989365474006,0.27219985115406053
[H][C]([H])([O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.2422998794332149,-0.007499996131772146,0.23479986742083114
[H][O][C]([H])([H])[C](=[O])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2546998640131766,-0.030199986044853452,0.22449989111089827
[H][N]([C](=[O])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[H],-0.2427998755611249,0.030199986044853452,0.27299986598683673
[H][C]([H])([H])[O][C](=[O])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2603998689369642,0.017399990762859883,0.27779984984289274
[H]/[N]=[C](\[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.245099878777631,0.03199998437173285,0.2770998587685055
[H][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[H],-0.24459986512628754,-0.009499994333594507,0.23519987483721924
[H][O][C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.246099871033451,-0.010999993669470394,0.23509988612569735
[H][N]([C](=[O])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[H],-0.2425998630912141,0.03479998152571977,0.2773998424265047
[H][C]([H])([H])[O][C](=[O])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.25309986939449125,0.01569999100443373,0.26879984944677904
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[N]([H])[C]([H])([H])[H],-0.2425998630912141,0.03679998137036402,0.279499868219967
[H][N]([C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[H],-0.24379986781694485,0.03619998338835701,0.2799998468244435
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C](=[O])[N]([H])[C]([H])([H])[H],-0.2326998766742358,0.008599995717762106,0.24129986965396144
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C](=[O])[N]([H])[C]([H])([H])[H],-0.23759986676524728,0.06689996556112045,0.3043998436148458
[H][N]([C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[H],-0.23509988612569735,0.06949996119734253,0.3045998560847566
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C](=[O])[N]([H])[C]([H])([H])[H],-0.2487998641429117,0.06689996556112045,0.31559984099251026
[H][N]([C](=[O])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[H],-0.24779985436365823,0.06729996421579179,0.3150998623880338
[H]/[N]=[C](/[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.2587998567948454,0.03689997884360267,0.2955998556886429
[H]/[N]=[C](/[O][C]([H])([H])[H])[C]([H])([H])[N]([H])[C]([H])([H])[C]([H])([H])[O][H],-0.24969986768720978,0.02879998418221621,0.27849984091728003
[H]/[N]=[C](/[O][C]([H])([H])[H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][H],-0.26059986388344153,0.03029998570852129,0.29089984302067523
[H]/[N]=[C](/[O][C]([H])([H])[H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.2559998749738628,0.06129996687228823,0.31729982432271747
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C](=[O])[O][C]([H])([H])[H],-0.2640998543022449,0.01839999068518201,0.2824998449874269
[H][O][C]([H])([H])[C]([H])([H])[N]([H])[C]([H])([H])[C](=[O])[O][C]([H])([H])[H],-0.24049987234461875,0.00669999608439299,0.24719986952422635
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C](=[O])[O][C]([H])([H])[H],-0.24389987405190025,-0.000699999630751288,0.24319988297751297
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C](=[O])[O][C]([H])([H])[H],-0.2488998703778671,0.06369996318117462,0.31259982917818335
[H]/[N]=[C](\[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2516998872457167,0.031799985044397176,0.28359986100163576
[H][O][C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.24489986630772023,-0.009299995006258836,0.23559986473017383
[H][C]([H])([H])[O][C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.25369985423392316,0.017299991099192048,0.2709998639517633
[H][O][C]([H])([H])[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2521998833736267,0.024599987356021234,0.2767998575870728
[H][N]([C](=[O])[O][C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.24719986952422635,0.06459996234461433,0.3117998493922742
[H]/[N]=[C](/[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[O][H],-0.25579988002738546,0.03289998353517254,0.288699863562558
[H]/[N]=[C](\[O][C]([H])([H])[H])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.251899847145327,0.06159996805372093,0.31349983272248144
[H][N]([H])[C]([H])([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.24419987523333295,0.01749999042652772,0.2615998561392615
[H][O][C]([H])([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2666998587001837,0.006299996882114357,0.27299986598683673
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C](=[O])[C]([H])([H])[N]([H])[H],-0.24539986243563022,0.016199991513202092,0.2615998561392615
[H][O][C]([H])([H])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.24319988297751297,-0.008099995756601046,0.23499987989074198
[H][O][C]([H])([H])[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.24319988297751297,0.028399985527544875,0.27169985502615057
[H]/[N]=[C](/[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H])[C]([H])([H])[O][H],-0.2583998493784573,0.03829997851581072,0.29669983665598476
[H][O][C]([H])([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.26859985450030177,0.01839999068518201,0.28699984518548377
[H][O][C]([H])([H])[C](=[O])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][H],-0.24019987116318608,-0.031799985044397176,0.2084998923537443
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.26139987871621767,0.07449996628502611,0.3358998274778103
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.2609998712998296,0.06779996472456014,0.32879982288181464
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.24519986748915293,0.07899996648308297,0.3241998514956694
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([O][H])([C]([H])([H])[H])[C]([H])([H])[H],-0.26049987517191964,0.06469996419871135,0.32519980870462234
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([O][H])([C]([H])([H])[H])[C]([H])([H])[H],-0.26289984957651413,0.055199972055546026,0.31809983915549367
[H][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.2927998563442268,0.07639995332342739,0.3691997833825039
[H][O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.258699885606757,0.06579996707034509,0.32459984138862397
[H][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.24349986663551218,0.08099995975643964,0.32449981763023505
[H][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.2494998727407325,0.07909995519460486,0.32859981041190384
[H][O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.25419988540870014,0.0792999589027989,0.33339982931482687
[H][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.24739986447070364,0.07359996274072804,0.3208998384999098
[H][O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.2459998823219291,0.06429996554404001,0.3102998434851107
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.24959986145225438,0.07449996628502611,0.32409982773728047
[H][O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.24959986145225438,0.06359997008879435,0.3132998552994376
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H],-0.24139987588891684,0.08189995453902096,0.3232998479513713
[H][C]#[C][C@@]([H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H],-0.25749986335759273,0.057799967691768095,0.31529983981107756
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C@@]([H])([C]#[N])[C]([H])([H])[H],-0.27119985889824055,0.03839998036990774,0.30969984112224536
[H][C]#[C][C@@]([H])([C]([H])([H])[H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[O][H],-0.264499861718633,0.048699974203274106,0.31309984282952685
[H][O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C@@]([H])([C]#[N])[C]([H])([H])[H],-0.27429985942408935,0.0290999853636489,0.30329982760063695
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C@@]([H])([C]#[N])[C]([H])([H])[H],-0.24179986578187143,0.029899984863420763,0.27169985502615057
[H][C]#[C][C@]([H])([O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][H])[C]([H])([H])[H],-0.2526998619781032,0.03999997936945146,0.29269983258583787
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C@@]([H])([C]#[N])[C]([H])([H])[H],-0.2712998476097625,0.018999988667189015,0.2902998581812434
[H][C]#[C][C@]([H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.25619985239690657,0.05889996618254346,0.3151998510995557
[H][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]([H])([C]#[N])[C]([H])([H])[H],-0.30829982392660377,0.039599980714780124,0.347899804641384
[H][N]([H])[C@@]([H])([C]#[N])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2612998549578288,0.02509998786478959,0.2863998428226184
[H][C]#[C][C@]([H])([O][H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.263499869462813,0.03389998236228007,0.29739982773037205
[H][O][C@@]([H])([C]#[N])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.29929982353049006,0.012999993514114643,0.31229982799675066
[H][N]([C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C@]([H])([C]#[N])[C]([H])([H])[H],-0.2398998699817534,0.03109998301786396,0.2709998639517633
[H][C]#[C][C@@]([H])([O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[H],-0.2512998798293286,0.04149997651489817,0.2927998563442268
[H][C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C@]([H])([C]#[N])[C]([H])([H])[H],-0.27579984780781935,0.020799989184497592,0.296499859232941
[H][C]#[C][C@]([H])([C]([H])([H])[H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2556998562689966,0.057299971563858104,0.31299981907113794
[H][C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C@]([H])([C]#[N])[C]([H])([H])[H],-0.27039984406546436,0.037199980025035356,0.30759983285221654
[H][N]([H])[C@@]([H])([C]#[N])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.2608998475414407,0.024099986847252876,0.28509986690879924
[H][C]#[C][C@]([H])([O][H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.25719986217616003,0.030599984699524792,0.28779986001825997
[H][O][C@@]([H])([C]#[N])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[H],-0.273199860933314,0.00969999475614477,0.282899852403815
[H][C]#[C][C@]([H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.25249986703162586,0.056099971218985724,0.3085998601549035
[H][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C@]([H])([C]#[N])[C]([H])([H])[H],-0.26339984570442415,0.03649998018893133,0.29989982589335545
[H][N]([H])[C@@]([H])([C]#[N])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.25669986604825007,0.026299986019232793,0.2829998411153369
[H][C]#[C][C@]([H])([O][H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.25109986735941786,0.03079998402686046,0.2818998426245615
[H][O][C@@]([H])([C]#[N])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[C]([H])([H])[H],-0.26339984570442415,0.009599995092476934,0.27309983717492514
[H][C]#[C][C@]([H])([C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.25319985810601314,0.05679997105508975,0.30999984230367805
[H][C]([H])([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]([H])([C]#[N])[C]([H])([H])[H],-0.2611998662463069,0.03739997935237102,0.2985998324561028
[H][N]([H])[C@@]([H])([C]#[N])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.26269985463003687,0.023299987347481014,0.28599987045309727
[H][C]#[C][C@]([H])([O][H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.25249986703162586,0.03189998251763582,0.28439984078754493
[H][O][C@@]([H])([C]#[N])[C]([H])([H])[C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H],-0.2616998623742169,0.01089999400580256,0.2724998698589267
[H][N]([C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C@]([H])([C]#[N])[C]([H])([H])[H],-0.23859987654450074,0.03349998370760873,0.27209986244253864
[H][C]#[C][C@@]([H])([O][C]([H])([H])[C]([H])([H])[O][C]([H])([H])[H])[C]([H])([H])[H],-0.24829986801500173,0.04099998038698818,0.2892998484019899
